,AREA,PERIMETER,MAJOR_AXIS,MINOR_AXIS,ECCENTRICITY,EQDIASQ,SOLIDITY,CONVEX_AREA,EXTENT,ASPECT_RATIO,ROUNDNESS,COMPACTNESS,SHAPEFACTOR_1,SHAPEFACTOR_2,SHAPEFACTOR_3,SHAPEFACTOR_4,meanRR,meanRG,meanRB,StdDevRR,StdDevRG,StdDevRB,skewRR,skewRG,skewRB,kurtosisRR,kurtosisRG,kurtosisRB,entropyRR,entropyRG,entropyRB,meanH,meanS,meanV,StdDevH,StdDevS,StdDevV,skewH,skewS,skewV,kurtosisH,kurtosisS,kurtosisV,entropyH,entropyS,entropyV,meanL,meanA,meanB,StdDevL,StdDevA,StdDevB,skewL,skewA,skewB,kurtosisL,kurtosisA,kurtosisB,entropyL,entropyA,entropyB,meanY,meanCb,meanCr,StdDevY,StdDevCb,StdDevCr,skewY,skewCb,skewCr,kurtosisY,kurtosisCb,kurtosisCr,entropyY,entropyCb,entropyCr,meanXX,meanYY,meanZZ,StdDevXX,StdDevYY,StdDevZZ,skewXX,skewYY,skewZZ,kurtosisXX,kurtosisYY,kurtosisZZ,entropyXX,entropyYY,entropyZZ,ALLdaub4RR,ALLdaub4RG,ALLdaub4RB,ALLdaub4H,ALLdaub4S,ALLdaub4V,ALLdaub4L,ALLdaub4a,ALLdaub4b,ALLdaub4Y,ALLdaub4Cb,ALLdaub4Cr,ALLdaub4XX,ALLdaub4YY,ALLdaub4ZZ,CLASS
12680,6791,302.027,115.4217,75.3869,0.7572,92.9869,0.9871,6880,0.777,1.5311,0.9355,0.8056,0.017,0.0111,0.649,0.9937,198.0532,197.0898,215.5503,17.0333,17.2112,19.776,-1.0944,-1.0525,-1.3056,7.4191,7.1001,7.4303,-2844094208,-2814722048,-3426991104,0.6494,0.0918,0.848,0.1137,0.0235,0.0749,-4.005,-1.1342,-1.3409,17.651,4.904,7.9402,2338.7627,281.0437,1512.4659,204.0091,131.0795,118.8763,16.0462,1.6134,4.4619,-1.2454,-2.521,2.5093,7.9994,10.8377,10.6396,-3029956864,-1138060928,-918787264,187.3073,135.9355,126.9122,14.7943,3.8816,0.7051,-1.1372,-2.5132,0.2258,7.4743,10.5649,2.7628,-2513374208,-1234138752,-1059612800,0.5624,0.5755,0.7359,0.1017,0.105,0.1384,-0.3658,-0.3173,-0.4816,4.7282,4.5425,4.6889,2348.0625,2348.813,1957.4825,98.9699,98.4888,107.7172,0.3249,0.0459,0.4238,101.9498,65.5402,59.4386,93.6053,67.9655,63.4561,0.2809,0.2875,0.3676,Karacadag
19374,5780,285.546,106.5587,70.3122,0.7514,85.7865,0.967,5977,0.6911,1.5155,0.8908,0.8051,0.0184,0.0122,0.6481,0.9822,204.9926,203.6785,221.1919,14.6471,14.5378,15.8981,-1.9446,-1.962,-2.3241,14.1824,14.3692,15.141,-2602546688,-2566152704,-3073566720,0.6787,0.0793,0.8674,0.0143,0.0196,0.0623,-17.9987,-1.075,-2.3235,881.5875,3.56,15.1394,2061.5483,189.2286,1178.9868,210.1282,131.0971,119.4112,13.6181,1.017,2.2714,-2.2262,-0.9561,0.9804,15.9158,3.4861,3.4303,-2744135424,-968804288,-788708416,192.9519,135.4837,127.0893,12.5961,2.0143,0.4677,-2.0293,-1.1256,0.1817,14.5402,3.5534,5.1187,-2277178624,-1041926912,-904622144,0.6021,0.6169,0.7778,0.0877,0.0903,0.113,-0.8367,-0.7547,-1.1066,8.3255,8.255,8.5513,2043.151,2034.3966,1583.9454,102.4834,101.8276,110.5717,0.3394,0.0396,0.4336,105.0501,65.5468,59.7123,96.4625,67.7348,63.5455,0.301,0.3084,0.3888,Karacadag
23068,6751,356.811,161.0784,54.5714,0.9409,92.7127,0.9733,6936,0.5148,2.9517,0.6663,0.5756,0.0239,0.0081,0.3313,0.9779,220.385,217.7494,236.2511,16.9679,17.1918,16.5753,-0.852,-0.6748,-2.0728,6.0176,5.469,9.8171,-3564914432,-3473769472,-4144025856,0.6874,0.0784,0.9265,0.0622,0.0288,0.065,-9.6251,-0.708,-2.0722,107.1136,2.8026,9.814,2355.3201,224.3961,806.7733,223.2339,131.5509,119.1299,15.5156,1.4121,3.3658,-0.9141,-0.6805,0.6617,6.2551,2.669,2.797,-3661294848,-1140294144,-916943744,205.506,135.7337,127.8,14.5199,2.9406,0.4338,-0.9113,-0.7764,-0.9694,6.0926,2.8303,3.3358,-3056082688,-1222311680,-1069670656,0.7041,0.72,0.9029,0.1134,0.1203,0.1314,-0.4568,-0.2436,-1.342,4.3221,4.0147,6.0362,2154.9309,2075.4729,816.7025,110.2496,108.931,118.1909,0.3432,0.0392,0.4635,111.672,65.7761,59.5603,102.8037,67.8699,63.8995,0.3524,0.3603,0.4519,Basmati
43545,6400,291.566,110.492,73.9673,0.7429,90.2703,0.9878,6479,0.7688,1.4938,0.9461,0.817,0.0173,0.0116,0.6675,0.9971,205.5972,204.5508,218.4544,16.8557,16.7636,19.4843,-1.8509,-1.8823,-1.9671,9.2478,9.3378,8.483,-2906247936,-2873967616,-3323510272,0.6451,0.075,0.8616,0.1296,0.0241,0.0694,-3.3993,0.3751,-2.1186,13.1926,5.1093,10.4063,2170.613,194.5907,1336.1998,210.6428,130.4611,121.167,15.6504,1.7163,4.9023,-2.0401,-2.1497,2.8329,10.222,8.823,11.9467,-3059875328,-1061438784,-903444544,193.2977,133.9874,127.2664,14.4567,4.3147,0.7876,-1.9195,-2.7675,2.2581,9.4928,11.5736,10.9866,-2535616512,-1126986496,-1004773248,0.6038,0.622,0.7622,0.0994,0.1028,0.133,-1.1995,-1.164,-1.307,5.9967,5.9243,5.7233,2238.979,2223.8267,1762.4775,102.6906,102.1673,109.1164,0.3224,0.0376,0.4304,105.2225,65.2306,60.5854,96.5556,66.9934,63.6335,0.3013,0.3104,0.3804,Karacadag
2051,7798,340.285,137.7208,72.9195,0.8483,99.643,0.9776,7977,0.7366,1.8887,0.8463,0.7235,0.0177,0.0094,0.5235,0.9887,225.3483,224.7807,227.0354,20.6584,20.8932,18.8485,-1.5045,-1.4853,-1.7798,5.7455,5.6181,7.2676,-4336443392,-4313895936,-4399291392,0.4055,0.0135,0.8919,0.3341,0.0134,0.0749,-0.2342,1.0351,-1.7388,1.1597,3.8654,7.0481,1562.6676,19.7845,1302.7983,228.1629,128.4133,126.9808,18.9203,0.5818,1.5367,-1.5846,1.122,-0.7136,6.1607,4.2501,3.1582,-4447090176,-1248696704,-1218371328,209.4168,128.8589,128.1659,17.6754,1.311,0.3721,-1.5232,0.6778,1.7956,5.8164,3.8657,4.2237,-3688468992,-1258412160,-1243376640,0.7276,0.7627,0.8431,0.1346,0.1435,0.1448,-1.1207,-1.0918,-1.2717,3.9243,3.8007,4.5938,2315.6936,2089.3425,1486.4244,112.6205,112.3363,113.4669,0.2029,0.0068,0.4457,114.0318,64.2081,63.4881,104.6618,64.4307,64.0829,0.3634,0.381,0.4211,Arborio
10755,5047,313.257,139.1431,47.1716,0.9408,80.1626,0.9676,5216,0.5882,2.9497,0.6463,0.5761,0.0276,0.0093,0.3319,0.979,199.1448,202.3136,214.9261,14.3166,14.2775,14.7307,-1.1645,-1.4708,-1.7749,9.3134,10.2218,11.1721,-2133264640,-2207709696,-2518976512,0.6342,0.0738,0.8428,0.0221,0.0139,0.0578,-8.7606,-0.5593,-1.7741,271.4985,4.8739,11.1698,1844.451,145.4525,1182.7443,207.6745,128.4793,121.3113,13.2722,0.7635,1.3645,-1.5914,1.4443,0.0454,10.8959,5.1683,4.1227,-2335051520,-809110016,-712903168,190.1651,134.0779,125.4212,12.2863,1.1696,0.8417,-1.4224,-0.5252,0.8329,10.0925,5.4838,3.4473,-1925848320,-888948736,-767236224,0.5745,0.5988,0.732,0.0853,0.089,0.1049,-0.4749,-0.4937,-0.8114,6.8235,6.8761,7.2567,1779.8927,1780.4014,1561.4358,99.5012,101.0847,107.3876,0.3172,0.0369,0.4211,103.7701,64.239,60.6584,95.0196,67.0374,62.7116,0.2868,0.299,0.3655,Jasmine
15791,12372,447.291,181.854,88.1591,0.8746,125.509,0.9664,12802,0.7725,2.0628,0.7771,0.6902,0.0147,0.0071,0.4763,0.9826,240.6469,242.7154,239.3505,10.489,10.1311,10.4311,-3.3877,-4.2888,-3.2652,25.9169,32.9926,25.2635,-7876188672,-8023052288,-7783885312,0.2239,0.0148,0.9518,0.1165,0.0081,0.0397,-0.6519,-0.6357,-4.2943,2.6228,2.1994,33.0277,1928.1705,27.6908,1052.7272,243.4734,126.989,129.2119,9.2423,0.7984,0.7502,-4.203,-0.3177,0.3307,32.8925,2.396,3.266,-8074777600,-1933026432,-2008444672,223.5316,126.8236,127.1804,8.8056,0.6792,0.8257,-3.8798,0.1439,-0.3454,29.7946,2.3186,1.5498,-6701347328,-1927449088,-1939467264,0.8398,0.8906,0.9491,0.0733,0.0761,0.0848,-2.5823,-2.8941,-2.2395,18.2986,20.2666,16.2468,2883.1138,2090.3357,920.9564,120.3281,121.3606,119.6794,0.1119,0.0074,0.4759,121.7397,63.4953,64.6057,111.7681,63.4121,63.5909,0.4199,0.4453,0.4746,Ipsala
41371,15593,510.377,213.7769,94.2058,0.8977,140.9029,0.9814,15889,0.7706,2.2693,0.7522,0.6591,0.0137,0.006,0.4344,0.9858,234.3894,235.879,233.062,10.9885,10.9727,10.8014,-3.6419,-3.878,-3.7307,25.659,27.0318,26.9668,-9375458304,-9505605632,-9259342848,0.2516,0.0129,0.9252,0.1097,0.0073,0.043,-0.2242,1.4202,-3.8713,4.6513,7.7565,27.0208,2728.4028,27.1215,1996.9669,237.4614,127.1855,129.0457,9.9602,0.4609,0.9264,-3.9768,0.6419,1.6251,28.4202,4.1381,7.5672,-9640455168,-2444524032,-2524221184,217.9493,127.0112,127.3298,9.3954,0.7973,0.5868,-3.8128,-1.3229,1.0432,26.7662,7.9924,4.9558,-7994999296,-2437219328,-2450670592,0.7899,0.8363,0.8934,0.0742,0.0784,0.0836,-2.7144,-2.786,-2.6469,17.8298,18.0364,17.9874,4390.5776,3665.8574,2524.0198,117.1483,117.8947,116.4912,0.1258,0.0064,0.4624,118.6892,63.5928,64.5203,108.9337,63.5078,63.6642,0.3947,0.4179,0.4465,Ipsala
38372,5181,305.145,134.8794,49.5054,0.9302,81.2198,0.9737,5321,0.6133,2.7245,0.6992,0.6022,0.026,0.0096,0.3626,0.9879,216.393,216.6497,223.5003,15.9121,15.9363,16.4246,-2.5958,-2.6859,-2.5199,13.6789,13.9475,13.0473,-2626875392,-2633696768,-2819066112,0.6538,0.0327,0.8765,0.0572,0.0105,0.0644,-9.4807,0.5458,-2.5197,109.4328,3.9035,13.0474,1859.9241,40.1403,993.6796,220.9871,128.6035,124.4055,14.7678,0.6666,1.2319,-2.7991,0.7772,-0.3317,14.69,3.0826,3.3079,-2747039744,-832356032,-773651136,202.6545,130.8495,127.1905,13.715,1.1807,0.3957,-2.644,0.5964,1.6321,13.7705,2.4941,3.8481,-2273484544,-864815360,-812294912,0.6706,0.7,0.8068,0.0976,0.1018,0.1181,-1.7406,-1.7749,-1.6839,9.4239,9.5492,8.9707,1763.8287,1699.812,1277.298,108.2161,108.3443,111.7676,0.3274,0.0164,0.4383,110.5106,64.2999,62.2034,101.3446,65.4233,63.5958,0.3355,0.3502,0.4036,Jasmine
63879,5050,301.53,131.6194,49.8217,0.9256,80.1864,0.9758,5175,0.6802,2.6418,0.698,0.6092,0.0261,0.0099,0.3712,0.9805,190.9404,190.6525,201.0194,13.7363,13.7169,13.6655,-0.5707,-0.61,-0.9381,7.8872,7.9985,9.3809,-1946751488,-1940328704,-2177253120,0.6704,0.052,0.7883,0.0124,0.0104,0.0536,0.1679,-0.2581,-0.9376,5.5683,4.385,9.3801,1813.5007,82.2565,1457.0719,197.4616,129.4295,122.8507,12.8163,0.7005,0.9921,-0.7667,0.7462,0.6538,8.7084,3.8004,5.3481,-2092721280,-822850688,-733409216,180.8014,132.2818,127.1792,11.7765,0.9031,0.3836,-0.6282,-0.5355,1.6729,8.0923,4.9939,3.7991,-1725330816,-863389248,-791600576,0.5094,0.5279,0.6314,0.0787,0.0823,0.0933,0.188,0.2117,0.0026,5.7257,5.6552,6.1533,1716.3549,1739.3344,1761.1532,95.4158,95.2716,100.4511,0.3352,0.026,0.3939,98.6767,64.7152,61.4274,90.3533,66.1376,63.5901,0.2545,0.2637,0.3154,Jasmine
46629,7332,426.279,203.2881,46.7169,0.9732,96.6198,0.9698,7560,0.4119,4.3515,0.507,0.4753,0.0277,0.0064,0.2259,0.983,217.7028,220.2254,238.9314,18.0695,18.1281,16.1968,-0.9464,-1.02,-3.4209,7.0058,7.2035,19.0399,-3774043136,-3869701888,-4610836480,0.6399,0.0892,0.937,0.0466,0.0364,0.0635,-8.6265,-0.4329,-3.4203,113.6989,2.351,19.0364,2656.9214,301.7361,758.1202,224.46,129.7867,118.3988,16.2917,1.5236,4.2707,-1.2902,0.1042,0.4089,8.4848,2.1315,2.3591,-4026440704,-1202135808,-983053632,206.3103,136.5881,125.4318,15.1739,3.7254,1.0822,-1.2464,-0.489,0.2162,8.1848,2.4022,2.5662,-3349310976,-1346470528,-1114848128,0.7069,0.7309,0.9252,0.1156,0.1249,0.1241,-0.5904,-0.377,-2.2422,5.3289,4.7032,11.4644,2325.0725,2192.1367,682.7953,108.8042,110.0657,119.4048,0.3199,0.0445,0.4683,112.1912,64.89,59.2058,103.1118,68.2868,62.7163,0.3531,0.3651,0.4621,Basmati
15273,7863,434.071,207.5219,48.9007,0.9718,100.0574,0.9816,8010,0.3639,4.2437,0.5244,0.4822,0.0264,0.0062,0.2325,0.9866,218.0936,217.3745,240.3202,16.986,17.0028,14.71,-0.8862,-0.8384,-3.5655,6.9638,6.8301,20.3173,-4059058688,-4030141440,-5002410496,0.6637,0.0966,0.9424,0.0759,0.0391,0.0577,-7.7648,-0.7197,-3.5665,67.8876,2.4832,20.3329,2781.1162,366.6432,756.8464,222.7834,131.5527,116.7074,15.2479,1.6095,4.6337,-1.1383,-0.6949,0.7639,8.1403,2.7634,2.5393,-4244786432,-1328219776,-1021626944,205.1166,137.8309,126.5085,14.1519,4.0451,0.8671,-1.132,-0.7634,0.4042,7.9977,2.5895,2.6275,-3543673344,-1473313024,-1218308352,0.7019,0.7166,0.9326,0.1075,0.1164,0.1139,-0.5643,-0.2848,-2.4386,5.5036,4.7512,12.6486,2541.6592,2448.0977,687.851,109.0148,108.6563,120.1127,0.3319,0.0482,0.471,111.3607,65.7731,58.363,102.5298,68.9077,63.2553,0.3508,0.3581,0.466,Basmati
54322,8896,414.127,185.4453,62.0241,0.9424,106.4272,0.9772,9104,0.714,2.9899,0.6518,0.5739,0.0208,0.007,0.3294,0.9848,218.4459,242.2421,246.2516,10.8421,11.9607,12.0879,-2.7989,-3.8947,-4.0134,19.6098,24.5014,25.2257,-4587518464,-5749419008,-5958853120,0.5222,0.1135,0.9666,0.0179,0.0205,0.047,-0.7494,-1.111,-4.1158,4.1138,5.1184,26.0625,3147.5437,504.2178,510.7069,239.426,120.44,123.3212,10.5444,1.3876,1.6708,-3.9669,1.2428,0.2865,26.0829,5.6009,3.5543,-5601067520,-1236749440,-1303112832,218.3168,133.2554,117.3996,9.8343,1.6496,1.8302,-3.7645,-0.3386,1.5465,24.3015,3.0663,6.4455,-4579058176,-1545936000,-1168996352,0.7782,0.8559,1.001,0.0756,0.0836,0.0973,-2.8427,-2.9892,-3.2489,15.888,16.3358,17.4537,2586.2407,1874.5402,-250.5826,109.2166,121.1049,123.1077,0.2611,0.0567,0.4832,119.6999,60.2216,61.6635,109.1465,66.6253,58.7044,0.389,0.4278,0.5003,Jasmine
43609,7340,415.384,196.0752,48.3318,0.9691,96.6725,0.9664,7595,0.6696,4.0569,0.5346,0.493,0.0267,0.0066,0.2431,0.9862,216.4672,216.2335,240.4574,19.3427,20.0793,15.5567,-0.4116,-0.3038,-3.4866,4.9901,4.4662,19.5856,-3736691200,-3730905088,-4678055936,0.6638,0.1033,0.943,0.038,0.0484,0.061,-4.931,-0.4844,-3.4872,84.9012,1.8765,19.5898,2630.3618,386.4458,692.2952,221.7263,131.5191,115.9774,17.672,2.1882,5.9304,-0.5768,-0.3899,0.5175,5.5463,2.035,1.8536,-3929805824,-1239381376,-941823872,204.1274,138.6146,126.2169,16.3166,5.2094,0.7802,-0.5788,-0.5092,0.8616,5.4821,1.8532,3.8472,-3279975424,-1393601408,-1131484928,0.6961,0.7106,0.9333,0.124,0.1375,0.1216,-0.1474,0.0964,-2.2224,3.8839,3.2826,11.1528,2324.9734,2212.4739,597.9202,108.1959,108.077,120.178,0.332,0.0516,0.4713,110.8258,65.7602,57.994,102.0306,69.3017,63.1103,0.3478,0.3551,0.4663,Basmati
18815,5891,281.849,106.247,71.4183,0.7404,86.6063,0.9881,5962,0.744,1.4877,0.9319,0.8151,0.018,0.0121,0.6645,0.9885,208.864,207.5505,233.7099,16.6952,16.8032,18.9529,-2.126,-2.1491,-2.6607,11.2939,11.0584,12.5469,-2767774208,-2730411264,-3538987776,0.6747,0.1123,0.9165,0.0213,0.0235,0.0743,-21.5532,-1.1933,-2.6605,680.3419,4.2877,12.5461,2106.2825,330.239,776.1014,214.1574,132.2974,115.2378,15.6765,1.1732,2.8948,-2.3588,-0.9491,1.31,12.2418,4.3331,4.3265,-2919662080,-1007477824,-743342912,197.1487,139.0577,126.523,14.5273,2.5081,0.8502,-2.2505,-1.3258,0.147,11.5009,4.5675,3.0511,-2436439040,-1124787584,-912992256,0.641,0.6496,0.8751,0.1018,0.1043,0.1382,-1.4727,-1.3588,-1.8982,7.458,7.1833,8.1509,2036.0789,2019.7609,924.0576,104.4364,103.782,116.8545,0.3373,0.0561,0.4583,107.0831,66.1476,57.6209,98.5791,69.5255,63.2621,0.3206,0.3248,0.4376,Karacadag
21343,7453,340.972,137.226,70.4536,0.8581,97.4138,0.979,7613,0.6312,1.9478,0.8056,0.7099,0.0184,0.0095,0.5039,0.9815,212.0247,214.3211,220.8167,17.3509,17.5601,16.6996,-0.9746,-1.0825,-1.3751,5.5898,5.8535,7.1435,-3620110080,-3706438656,-3951380736,0.6223,0.0405,0.866,0.0319,0.0134,0.0655,-2.2274,0.2001,-1.3745,46.7801,2.3822,7.1407,2723.3999,82.9965,1524.4354,218.4284,128.1123,124.4039,16.0236,0.5823,1.3072,-1.174,1.0025,-0.2915,6.3314,5.9823,2.4473,-3856970240,-1187289216,-1112902144,200.1189,131.2724,126.3286,14.9349,1.0934,0.6159,-1.0822,0.4484,1.1746,5.9011,3.437,4.0511,-3185682432,-1252923008,-1151127424,0.6492,0.6812,0.7856,0.1108,0.1175,0.1262,-0.5393,-0.5313,-0.75,3.9409,3.8826,4.4919,2526.4131,2434.3547,1933.0282,106.0391,107.1834,110.4308,0.3112,0.0202,0.4331,109.2344,64.0579,62.2023,100.08,65.6357,63.1661,0.3248,0.3408,0.393,Arborio
51046,7093,399.629,187.8085,49.1284,0.9652,95.032,0.9673,7333,0.7752,3.8228,0.5581,0.506,0.0265,0.0069,0.256,0.9788,216.9481,218.9646,237.5538,19.6829,20.0035,16.597,-0.3796,-0.4275,-2.6588,4.3813,4.3521,13.4245,-3629640960,-3704299264,-4406244864,0.6356,0.0877,0.9316,0.0788,0.0405,0.065,-6.0712,-0.4695,-2.65,47.5231,1.9105,13.3503,2537.6396,290.275,790.2612,223.3873,130.0111,118.4903,17.8022,1.7266,4.7439,-0.623,-0.2038,0.4575,5.1145,1.7099,1.8839,-3859977472,-1167448960,-953012288,205.3398,136.356,125.7083,16.5666,4.0854,1.0967,-0.6016,-0.4704,0.1703,4.9677,1.9549,2.7421,-3211412224,-1297967232,-1083763712,0.7005,0.7238,0.9138,0.1281,0.1398,0.1315,-0.1774,-0.0154,-1.6239,3.4875,3.1088,7.6951,2216.6782,2079.4585,745.0294,108.4395,109.4498,118.7426,0.3181,0.0439,0.4657,111.6609,65.0049,59.2454,102.6415,68.1783,62.8541,0.3501,0.3618,0.4567,Basmati
26880,6927,306.054,113.6445,77.9971,0.7273,93.9134,0.9856,7028,0.7566,1.457,0.9293,0.8264,0.0164,0.0113,0.6829,0.995,200.4482,200.0175,220.5708,18.6061,18.7096,21.2866,-1.2449,-1.2386,-1.6099,6.9895,6.9066,7.7917,-2982935808,-2969425920,-3680061440,0.6514,0.0961,0.8659,0.104,0.0242,0.082,-4.9252,-1.4094,-1.5975,26.6286,5.8596,7.8709,2413.3328,307.7357,1374.7379,206.7182,131.2203,117.784,17.512,1.2309,3.6361,-1.4124,-1.6212,2.1075,7.6483,6.7545,9.1301,-3185070080,-1163506944,-917714112,189.9066,136.9311,126.5865,16.1844,3.1646,0.843,-1.3059,-2.1542,1.0496,7.1441,9.1584,2.9972,-2645691392,-1278793472,-1074741376,0.5832,0.596,0.7745,0.1118,0.115,0.1508,-0.5823,-0.5214,-0.808,4.5939,4.5114,4.7557,2383.9045,2376.0178,1754.4944,100.179,99.9663,110.2301,0.3257,0.048,0.4327,103.3171,65.6092,58.8989,94.9143,68.4602,63.2923,0.2914,0.2978,0.3869,Karacadag
11403,5203,320.26,144.0206,46.7901,0.9458,81.392,0.9731,5347,0.4681,3.078,0.6375,0.5651,0.0277,0.009,0.3194,0.9831,206.9481,208.6035,218.93,12.9067,13.0218,13.6356,-2.4398,-2.5679,-3.0505,17.4487,17.7201,18.8948,-2388226816,-2430225408,-2700901376,0.6445,0.055,0.8585,0.027,0.0119,0.0535,-10.1596,-1.1372,-3.0512,250.5981,4.0008,18.8979,1892.3295,93.6131,1131.8236,213.5985,128.7863,122.6927,12.1023,0.5767,1.1347,-2.7804,-0.1501,1.0918,19.0307,3.4183,4.774,-2557065728,-838505088,-753505216,195.7098,132.8829,126.3338,11.1787,1.3382,0.6165,-2.6146,-0.8057,1.3549,17.9653,2.8286,4.2133,-2111866624,-898548544,-803685184,0.6154,0.6413,0.7647,0.0775,0.0812,0.095,-1.3777,-1.3156,-1.8776,12.0445,11.9265,12.5812,1854.6543,1834.0441,1526.1447,103.4119,104.2417,109.3946,0.3223,0.0275,0.429,106.7385,64.3904,61.3499,97.8005,66.4372,63.1669,0.3074,0.3204,0.3819,Jasmine
67952,9185,425.288,195.3942,60.7321,0.9505,108.1421,0.9607,9561,0.4986,3.2173,0.6382,0.5535,0.0213,0.0066,0.3063,0.9855,206.4946,228.7753,234.9016,13.945,15.6123,15.5417,-1.4847,-2.0232,-2.1989,7.7124,9.411,10.2586,-4199454976,-5254129664,-5564236288,0.5355,0.1209,0.9213,0.0149,0.0168,0.0609,-0.6604,-0.9235,-2.1925,9.2036,5.9557,10.2131,3286.5684,570.9221,1184.9985,227.726,121.2082,122.1819,13.8869,1.355,1.3574,-2.0451,1.2383,0.7054,9.731,6.0575,5.9284,-5195512832,-1294971008,-1318053504,207.3613,133.9587,117.6068,12.9065,1.2773,1.7247,-1.9112,-0.5498,1.7084,9.0752,5.4682,6.7308,-4234400768,-1614656256,-1211639168,0.6898,0.7561,0.8997,0.0957,0.1056,0.1224,-1.3071,-1.3785,-1.5994,6.3037,6.4543,7.1494,3068.2466,2702.1926,1211.5164,103.2275,114.3582,117.419,0.2678,0.0604,0.4605,113.8359,60.6081,61.0928,103.6578,66.9782,58.8077,0.3448,0.3779,0.4497,Jasmine
55318,7204,405.798,194.2886,48.0697,0.9689,95.7727,0.9789,7359,0.8375,4.0418,0.5497,0.4929,0.027,0.0067,0.243,0.9821,220.9245,223.2608,239.9992,15.783,16.262,16.0888,-1.9496,-2.1073,-3.2649,10.9765,11.2767,16.6858,-3820424448,-3910223360,-4574084096,0.6461,0.0801,0.9412,0.0261,0.0223,0.0631,-8.1243,-0.3861,-3.2657,215.481,3.5774,16.6892,2618.4136,241.3589,695.838,227.1215,129.4667,119.3418,14.7502,1.0824,2.5714,-2.3061,1.0261,0.4446,12.5302,6.1934,3.6401,-4053887488,-1174631296,-981888512,208.7736,135.7735,125.6023,13.7385,2.2872,1.0053,-2.2282,-0.5455,0.4866,11.9338,3.5027,3.274,-3372723456,-1304857472,-1098659200,0.7251,0.7513,0.9364,0.1033,0.1097,0.1236,-1.5091,-1.3658,-2.4478,7.9066,7.3671,11.3004,2267.6821,2129.4324,543.0259,110.4174,111.5851,119.9462,0.3231,0.04,0.4704,113.5186,64.7323,59.674,104.3464,67.8821,62.8025,0.3622,0.3753,0.4678,Basmati
38862,5744,338.046,155.4464,47.6107,0.9519,85.5189,0.9737,5899,0.4908,3.265,0.6316,0.5502,0.0271,0.0083,0.3027,0.9882,204.9116,208.0383,218.4687,12.2695,12.4632,13.0623,-1.6511,-1.8545,-2.0093,10.8553,11.1657,11.5111,-2579168512,-2666041344,-2966936064,0.6276,0.0622,0.8567,0.0324,0.011,0.0512,-10.4438,-0.4517,-2.003,202.991,6.4959,11.4595,2098.7183,125.3301,1264.5813,212.8393,128.3249,122.3625,11.4923,0.7562,1.1642,-1.9636,0.7824,0.186,11.905,5.0764,5.571,-2800041984,-918408896,-826923712,194.8978,133.0394,125.751,10.6779,1.0224,0.7744,-1.8303,-0.3446,-0.1009,11.1837,6.0178,3.2996,-2309589760,-994498816,-878260160,0.6075,0.6351,0.7604,0.0759,0.0795,0.0947,-1.0273,-1.0477,-1.2392,7.9098,7.9117,7.9407,2050.4233,2031.7323,1699.5409,102.4121,103.9713,109.1848,0.314,0.0311,0.4282,106.3767,64.1622,61.1821,97.4073,66.5163,62.8769,0.3035,0.3173,0.3799,Jasmine
37750,6849,304.914,111.6621,78.7627,0.7088,93.3832,0.9807,6984,0.728,1.4177,0.9257,0.8363,0.0163,0.0115,0.6994,0.9915,203.3046,201.1243,223.8208,16.7266,16.6236,18.9503,-1.5786,-1.4959,-1.8147,8.4539,8.1655,8.9191,-3034984192,-2964465408,-3746694656,0.6818,0.1011,0.8777,0.0162,0.0196,0.0743,-33.1352,-0.8967,-1.8149,1381.1031,4.9342,8.9197,2436.2285,325.2468,1277.057,208.2233,132.0399,116.8958,15.6202,1.0003,2.372,-1.6758,-1.0296,1.1548,9.0461,6.02,5.0223,-3193313280,-1166261120,-891690048,191.5079,137.4371,127.1136,14.4951,2.0091,0.3684,-1.5661,-1.0786,1.1597,8.3725,5.2883,6.9142,-2659273216,-1274180352,-1072375744,0.5964,0.6054,0.7966,0.1013,0.1031,0.1368,-0.8708,-0.8027,-1.0499,5.1284,4.999,5.3839,2389.2856,2383.2012,1670.3466,101.6347,100.5475,111.8813,0.3409,0.0505,0.4388,104.0947,66.0175,58.4551,95.7397,68.7128,63.5571,0.2981,0.3026,0.3981,Karacadag
40296,6677,396.094,183.4278,47.5519,0.9658,92.2031,0.9604,6952,0.4238,3.8574,0.5348,0.5027,0.0275,0.0071,0.2527,0.9747,205.6572,204.6609,227.8588,18.2293,18.1159,18.7434,-1.2529,-1.2691,-2.3602,6.5654,6.6526,9.9698,-3038375936,-3006188288,-3796090368,0.6671,0.1024,0.8936,0.0722,0.039,0.0735,-8.6228,-0.733,-2.3597,78.7528,2.5444,9.9731,2361.8298,337.6808,1104.9259,211.2585,131.719,116.5429,16.7284,1.6003,4.4685,-1.4839,-0.3455,0.7344,7.4303,3.0615,2.5781,-3215832576,-1131023872,-864711360,194.2959,137.9086,126.6157,15.4438,3.9292,0.9306,-1.4464,-0.6987,-0.2058,7.1745,2.5967,2.8621,-2677853184,-1252564096,-1036492864,0.6176,0.6286,0.8288,0.1082,0.1134,0.1346,-0.9069,-0.7119,-1.7265,5.1502,4.7637,6.9729,2306.417,2281.9387,1432.3815,102.8085,102.31,113.9005,0.3334,0.0512,0.4467,105.6103,65.8592,58.276,97.1289,68.9497,63.3087,0.3087,0.3142,0.4142,Basmati
