id,person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
2682,24.0,male,Master,63075.0,0,RENT,3000.0,HOMEIMPROVEMENT,12.68,0.05,4.0,574,No,0
12928,26.0,female,High School,103398.0,0,MORTGAGE,8000.0,HOMEIMPROVEMENT,6.03,0.08,4.0,596,Yes,0
23359,29.0,female,Bachelor,75108.0,6,MORTGAGE,9600.0,EDUCATION,18.39,0.13,10.0,527,Yes,0
43942,28.0,female,Associate,43301.0,4,RENT,4000.0,MEDICAL,11.31,0.09,8.0,715,No,1
29225,44.0,female,High School,207311.0,24,MORTGAGE,25000.0,VENTURE,9.62,0.12,11.0,600,Yes,0
38675,30.0,female,Master,123610.0,9,RENT,1566.0,HOMEIMPROVEMENT,7.82,0.01,10.0,635,Yes,0
3315,22.0,male,High School,44127.0,0,RENT,3600.0,PERSONAL,5.99,0.08,2.0,576,Yes,0
23718,29.0,female,High School,39365.0,3,RENT,9250.0,HOMEIMPROVEMENT,15.65,0.23,7.0,625,No,1
34449,30.0,female,Bachelor,48927.0,6,RENT,7500.0,MEDICAL,12.36,0.15,7.0,644,No,0
16946,25.0,female,Master,46341.0,5,RENT,10000.0,EDUCATION,7.49,0.22,2.0,697,Yes,0
12883,24.0,male,Master,90860.0,3,RENT,12000.0,VENTURE,6.62,0.13,2.0,665,Yes,0
10564,21.0,male,Master,41536.0,0,RENT,10000.0,EDUCATION,9.91,0.24,4.0,639,No,0
20979,28.0,male,Master,61076.0,5,RENT,5000.0,MEDICAL,10.59,0.08,9.0,671,No,0
26955,35.0,female,High School,144943.0,11,MORTGAGE,8000.0,PERSONAL,11.01,0.06,10.0,591,Yes,0
44777,24.0,male,Bachelor,55842.0,0,RENT,12819.0,MEDICAL,18.87,0.23,2.0,609,No,1
32486,64.0,male,High School,29576.0,41,RENT,3000.0,MEDICAL,6.99,0.1,21.0,708,No,0
20498,27.0,male,Bachelor,49696.0,8,MORTGAGE,3000.0,DEBTCONSOLIDATION,7.29,0.06,8.0,645,No,0
23085,32.0,male,Associate,61100.0,10,RENT,8000.0,MEDICAL,10.62,0.13,8.0,658,Yes,0
41921,28.0,male,Associate,47979.0,10,RENT,6000.0,EDUCATION,7.85,0.13,7.0,651,Yes,0
9293,23.0,male,Associate,32436.0,0,RENT,5000.0,EDUCATION,15.99,0.15,3.0,622,Yes,0
15774,26.0,male,Master,205215.0,2,MORTGAGE,20000.0,HOMEIMPROVEMENT,10.37,0.1,3.0,637,No,0
136,23.0,female,Bachelor,17149.0,0,OWN,4950.0,DEBTCONSOLIDATION,7.9,0.29,4.0,531,No,1
6078,23.0,male,High School,60990.0,0,RENT,5825.0,MEDICAL,10.65,0.1,2.0,629,Yes,0
24223,34.0,male,Associate,85237.0,9,MORTGAGE,4000.0,PERSONAL,7.74,0.05,5.0,698,No,0
12653,22.0,male,Master,101492.0,0,MORTGAGE,8000.0,EDUCATION,7.88,0.08,4.0,594,Yes,0
11997,24.0,male,Master,94374.0,4,MORTGAGE,14500.0,PERSONAL,7.51,0.15,4.0,616,No,0
5857,24.0,female,Associate,57284.0,0,MORTGAGE,15000.0,MEDICAL,7.66,0.26,3.0,582,Yes,0
24337,31.0,male,Master,87450.0,9,MORTGAGE,1900.0,MEDICAL,7.51,0.02,6.0,651,No,0
33220,31.0,female,Associate,46753.0,10,RENT,6383.0,VENTURE,5.63,0.14,7.0,500,Yes,0
22447,33.0,female,High School,67016.0,10,MORTGAGE,15000.0,PERSONAL,6.54,0.22,6.0,647,Yes,0
31647,43.0,female,Bachelor,58391.0,21,RENT,15000.0,PERSONAL,12.42,0.26,12.0,735,No,1
36848,26.0,male,Bachelor,50468.0,4,MORTGAGE,10000.0,HOMEIMPROVEMENT,11.11,0.2,5.0,634,No,0
32404,60.0,male,High School,59850.0,36,OWN,12000.0,PERSONAL,13.79,0.2,30.0,619,No,0
10225,23.0,female,High School,66958.0,0,RENT,9600.0,VENTURE,7.49,0.14,2.0,630,No,0
22697,28.0,female,Bachelor,69577.0,5,MORTGAGE,13000.0,HOMEIMPROVEMENT,9.63,0.19,5.0,647,Yes,0
15942,24.0,male,Master,11251.0,3,RENT,1500.0,EDUCATION,13.99,0.13,2.0,515,No,1
29458,40.0,female,Bachelor,60935.0,19,RENT,1500.0,DEBTCONSOLIDATION,9.32,0.02,16.0,642,Yes,0
33519,23.0,male,Bachelor,58375.0,3,RENT,5000.0,VENTURE,8.78,0.09,3.0,689,No,0
43029,30.0,male,Master,83613.0,5,RENT,11517.0,VENTURE,13.23,0.14,8.0,689,No,1
12434,24.0,male,Bachelor,98481.0,1,MORTGAGE,20000.0,HOMEIMPROVEMENT,11.49,0.2,4.0,645,Yes,0
3238,25.0,male,Bachelor,71752.0,7,RENT,3500.0,MEDICAL,15.65,0.05,2.0,640,No,1
23493,32.0,male,Associate,76405.0,10,MORTGAGE,7000.0,EDUCATION,13.57,0.09,7.0,647,No,0
43658,23.0,female,Associate,36803.0,0,RENT,9000.0,EDUCATION,13.78,0.24,4.0,663,No,1
40447,37.0,female,High School,87550.0,17,MORTGAGE,1600.0,DEBTCONSOLIDATION,13.92,0.02,14.0,688,Yes,0
17712,22.0,male,Master,58582.0,1,RENT,7200.0,EDUCATION,9.62,0.12,3.0,696,No,0
28766,29.0,female,Master,39950.0,4,MORTGAGE,10625.0,DEBTCONSOLIDATION,11.01,0.27,8.0,599,No,0
31931,41.0,female,Master,8000.0,15,RENT,2000.0,MEDICAL,13.22,0.25,15.0,737,No,1
13713,23.0,female,Master,40862.0,0,OWN,5000.0,EDUCATION,8.59,0.12,4.0,697,Yes,0
28815,33.0,female,Bachelor,29793.0,9,RENT,10000.0,MEDICAL,8.9,0.34,10.0,664,No,1
16748,23.0,male,High School,26535.0,3,OWN,3825.0,VENTURE,14.65,0.14,4.0,600,Yes,0
40714,31.0,male,Associate,87586.0,7,RENT,4392.0,EDUCATION,6.1,0.05,7.0,685,Yes,0
18914,27.0,male,Bachelor,72970.0,4,RENT,1800.0,DEBTCONSOLIDATION,11.46,0.02,8.0,573,No,0
15106,25.0,female,Bachelor,18224.0,4,RENT,1500.0,VENTURE,12.99,0.08,2.0,663,No,1
30114,38.0,male,Associate,56400.0,16,MORTGAGE,6500.0,VENTURE,6.03,0.12,15.0,625,No,0
23034,28.0,male,Associate,73061.0,8,MORTGAGE,4125.0,DEBTCONSOLIDATION,9.99,0.06,10.0,645,No,0
14411,23.0,male,Bachelor,127883.0,0,MORTGAGE,25000.0,PERSONAL,6.99,0.2,4.0,629,Yes,0
40026,25.0,male,Associate,54373.0,2,RENT,1500.0,MEDICAL,11.47,0.03,5.0,655,No,0
28386,27.0,male,Associate,282681.0,2,MORTGAGE,28000.0,PERSONAL,15.96,0.1,9.0,614,No,0
17462,23.0,male,High School,49007.0,0,RENT,2000.0,PERSONAL,11.01,0.04,2.0,583,Yes,0
32938,25.0,male,Associate,97040.0,2,MORTGAGE,6000.0,MEDICAL,8.34,0.06,4.0,551,Yes,0
12019,25.0,male,Bachelor,99301.0,0,RENT,11200.0,PERSONAL,5.42,0.11,4.0,670,No,0
26135,33.0,male,Bachelor,51262.0,12,RENT,14000.0,VENTURE,15.7,0.27,8.0,622,No,1
22242,30.0,female,Bachelor,65668.0,5,MORTGAGE,5375.0,MEDICAL,11.01,0.08,5.0,680,Yes,0
12686,23.0,male,Associate,102114.0,0,MORTGAGE,10000.0,VENTURE,7.51,0.1,4.0,642,Yes,0
6062,26.0,male,Bachelor,58476.0,8,MORTGAGE,4000.0,HOMEIMPROVEMENT,5.42,0.07,2.0,724,Yes,0
11400,23.0,male,High School,65799.0,0,RENT,10000.0,EDUCATION,17.93,0.15,4.0,622,No,1
21345,30.0,female,Master,73248.0,6,RENT,5500.0,DEBTCONSOLIDATION,7.51,0.08,10.0,638,Yes,0
44462,24.0,male,High School,53584.0,3,RENT,5000.0,MEDICAL,13.66,0.09,3.0,603,No,1
11424,21.0,male,High School,90770.0,0,MORTGAGE,8500.0,PERSONAL,7.14,0.09,2.0,623,Yes,0
27653,28.0,male,Bachelor,175227.0,3,MORTGAGE,10000.0,DEBTCONSOLIDATION,10.37,0.06,7.0,589,No,1
18535,32.0,male,Associate,30178.0,10,OWN,5000.0,PERSONAL,16.29,0.17,9.0,671,No,0
31531,49.0,male,Bachelor,91096.0,27,RENT,14300.0,MEDICAL,7.51,0.16,16.0,683,No,0
41111,33.0,male,Bachelor,53248.0,8,MORTGAGE,15000.0,PERSONAL,12.53,0.28,14.0,720,Yes,0
27793,34.0,female,Master,264551.0,11,MORTGAGE,7350.0,DEBTCONSOLIDATION,11.99,0.03,6.0,641,Yes,0
11487,22.0,female,Bachelor,91039.0,0,MORTGAGE,8150.0,MEDICAL,7.51,0.09,4.0,615,Yes,0
5888,22.0,female,Bachelor,50601.0,0,MORTGAGE,10000.0,EDUCATION,13.57,0.2,4.0,698,No,1
17918,29.0,female,Master,179221.0,7,RENT,29550.0,EDUCATION,8.9,0.16,9.0,699,No,0
1518,23.0,male,Bachelor,33656.0,4,MORTGAGE,1925.0,VENTURE,11.01,0.06,3.0,631,Yes,0
10298,26.0,male,Bachelor,109277.0,4,RENT,9600.0,DEBTCONSOLIDATION,13.85,0.09,4.0,677,Yes,0
11972,22.0,female,Bachelor,94894.0,0,MORTGAGE,12000.0,EDUCATION,6.54,0.13,3.0,681,Yes,0
14539,24.0,male,High School,132689.0,2,MORTGAGE,20000.0,VENTURE,10.75,0.15,4.0,675,Yes,0
36258,25.0,female,Associate,181311.0,2,MORTGAGE,20000.0,DEBTCONSOLIDATION,10.43,0.11,4.0,584,No,0
2381,26.0,male,Associate,57441.0,3,RENT,2500.0,MEDICAL,15.65,0.04,3.0,626,Yes,0
1237,25.0,female,Bachelor,52690.0,1,RENT,16000.0,VENTURE,11.49,0.3,2.0,677,No,1
30964,36.0,male,High School,87369.0,13,MORTGAGE,13000.0,HOMEIMPROVEMENT,11.01,0.15,13.0,671,No,0
29474,41.0,male,High School,18276.0,17,RENT,1800.0,PERSONAL,11.01,0.1,17.0,667,No,0
31470,37.0,female,High School,117480.0,14,MORTGAGE,10000.0,PERSONAL,11.01,0.09,15.0,584,No,0
41223,26.0,male,Associate,66934.0,3,RENT,13000.0,HOMEIMPROVEMENT,13.87,0.19,6.0,641,Yes,0
8797,26.0,female,Master,72893.0,4,MORTGAGE,5000.0,HOMEIMPROVEMENT,9.99,0.07,2.0,635,Yes,0
572,21.0,female,Associate,24468.0,0,MORTGAGE,15000.0,EDUCATION,9.64,0.61,2.0,548,No,1
5405,24.0,female,Associate,64121.0,1,RENT,5000.0,PERSONAL,7.74,0.08,4.0,639,No,0
29984,40.0,male,Bachelor,52503.0,19,MORTGAGE,8400.0,VENTURE,13.49,0.16,12.0,691,No,0
43274,26.0,male,Bachelor,53599.0,1,RENT,15000.0,EDUCATION,13.81,0.28,5.0,696,No,1
29420,41.0,female,Master,35417.0,18,RENT,1000.0,EDUCATION,11.01,0.03,13.0,688,Yes,0
42362,28.0,female,Master,39678.0,2,RENT,8575.0,DEBTCONSOLIDATION,17.24,0.22,7.0,644,No,1
23363,29.0,female,Master,92011.0,7,RENT,8000.0,HOMEIMPROVEMENT,11.36,0.09,5.0,687,Yes,0
13218,25.0,female,Master,271040.0,1,RENT,12000.0,EDUCATION,16.49,0.04,2.0,651,No,0
23974,27.0,male,Master,82832.0,4,MORTGAGE,10800.0,VENTURE,7.88,0.13,8.0,624,Yes,0
34614,26.0,male,Bachelor,50946.0,4,RENT,10466.0,DEBTCONSOLIDATION,9.4,0.21,5.0,583,Yes,0
37055,34.0,male,Master,43231.0,11,RENT,5000.0,MEDICAL,6.95,0.12,10.0,626,No,0
25229,31.0,female,Associate,99108.0,8,MORTGAGE,4000.0,HOMEIMPROVEMENT,13.57,0.04,7.0,642,Yes,0
22978,30.0,male,Master,40580.0,10,RENT,8000.0,DEBTCONSOLIDATION,14.59,0.2,8.0,559,No,1
25948,29.0,male,Master,85000.0,7,RENT,12500.0,EDUCATION,8.88,0.15,7.0,684,No,0
3725,25.0,female,High School,28944.0,3,RENT,4000.0,MEDICAL,12.42,0.14,3.0,613,Yes,0
26,24.0,female,High School,82443.0,0,RENT,33000.0,HOMEIMPROVEMENT,12.68,0.4,3.0,654,No,1
37762,29.0,male,Master,241856.0,7,MORTGAGE,18338.0,EDUCATION,11.83,0.08,9.0,713,No,0
38474,29.0,male,Bachelor,55303.0,6,RENT,8641.0,MEDICAL,13.07,0.16,7.0,584,Yes,0
29272,41.0,male,Doctorate,72894.0,17,RENT,23800.0,HOMEIMPROVEMENT,6.91,0.33,15.0,755,No,1
21735,34.0,male,Bachelor,61881.0,10,RENT,6000.0,MEDICAL,5.99,0.1,6.0,645,Yes,0
18383,30.0,female,Associate,76608.0,4,RENT,20000.0,PERSONAL,13.92,0.26,9.0,604,No,1
24219,33.0,male,Bachelor,85249.0,10,MORTGAGE,3000.0,DEBTCONSOLIDATION,13.57,0.04,9.0,575,Yes,0
1366,21.0,female,High School,32309.0,0,OWN,7500.0,VENTURE,11.01,0.23,2.0,628,Yes,0
23808,30.0,male,Associate,79832.0,8,OWN,4000.0,VENTURE,12.68,0.05,7.0,670,Yes,0
16583,24.0,female,Bachelor,160544.0,2,RENT,17400.0,HOMEIMPROVEMENT,11.71,0.11,3.0,689,Yes,0
43137,23.0,female,High School,35910.0,0,RENT,8000.0,MEDICAL,16.93,0.22,3.0,570,No,1
3205,25.0,female,High School,58354.0,1,RENT,3500.0,DEBTCONSOLIDATION,13.16,0.06,3.0,641,Yes,0
27516,29.0,male,Bachelor,24979.0,5,OWN,3000.0,VENTURE,8.0,0.12,5.0,715,No,0
26761,27.0,female,Associate,46635.0,4,RENT,15000.0,EDUCATION,12.73,0.32,10.0,669,No,1
37635,31.0,male,Bachelor,138990.0,11,MORTGAGE,15000.0,VENTURE,6.8,0.11,8.0,636,No,0
4443,26.0,female,Doctorate,54861.0,3,RENT,4800.0,EDUCATION,14.65,0.09,2.0,656,Yes,0
14095,24.0,female,Bachelor,114752.0,1,RENT,14000.0,VENTURE,11.01,0.12,2.0,638,Yes,0
41679,27.0,female,Associate,204903.0,9,RENT,12075.0,VENTURE,12.42,0.06,10.0,712,No,0
31065,44.0,female,High School,75866.0,19,RENT,10000.0,HOMEIMPROVEMENT,16.82,0.13,15.0,638,No,1
33531,23.0,male,Bachelor,63190.0,2,RENT,2505.0,HOMEIMPROVEMENT,11.07,0.04,3.0,698,No,0
15238,23.0,male,Bachelor,30036.0,0,OWN,5000.0,VENTURE,10.38,0.17,4.0,594,Yes,0
13347,25.0,female,Bachelor,109309.0,3,MORTGAGE,6000.0,PERSONAL,7.74,0.05,4.0,671,No,0
19351,31.0,male,High School,39882.0,8,MORTGAGE,3000.0,HOMEIMPROVEMENT,7.49,0.08,10.0,639,Yes,0
14392,26.0,female,High School,127056.0,5,MORTGAGE,25000.0,VENTURE,11.58,0.2,3.0,600,Yes,0
2066,24.0,female,Master,15186.0,0,RENT,2400.0,MEDICAL,6.92,0.16,2.0,665,No,1
38964,29.0,female,Doctorate,46509.0,3,RENT,1500.0,MEDICAL,12.26,0.03,8.0,611,Yes,0
13679,21.0,male,Master,41573.0,0,OWN,3000.0,VENTURE,11.83,0.07,4.0,582,Yes,0
28662,29.0,male,Bachelor,47617.0,5,MORTGAGE,16000.0,EDUCATION,5.99,0.34,8.0,628,Yes,0
5062,23.0,female,High School,58650.0,4,RENT,5000.0,DEBTCONSOLIDATION,9.25,0.09,2.0,619,Yes,0
40812,27.0,male,Associate,95961.0,4,MORTGAGE,4875.0,EDUCATION,9.13,0.05,6.0,623,Yes,0
18244,28.0,female,High School,87306.0,5,RENT,24000.0,MEDICAL,13.85,0.27,5.0,597,No,1
16894,22.0,female,Bachelor,25101.0,0,RENT,4000.0,PERSONAL,9.45,0.16,3.0,715,Yes,0
21332,34.0,female,Associate,51254.0,10,RENT,5500.0,DEBTCONSOLIDATION,7.66,0.11,7.0,692,Yes,0
4976,23.0,male,Bachelor,43841.0,1,RENT,5000.0,VENTURE,13.22,0.11,4.0,581,No,1
17876,30.0,male,Bachelor,409028.0,8,MORTGAGE,25000.0,HOMEIMPROVEMENT,18.3,0.06,8.0,668,Yes,0
7640,26.0,female,Associate,105936.0,4,RENT,6800.0,EDUCATION,12.99,0.06,3.0,681,Yes,0
17416,26.0,male,Associate,42965.0,4,RENT,6600.0,MEDICAL,8.59,0.15,3.0,677,No,0
13438,22.0,female,Bachelor,42857.0,4,OWN,13200.0,VENTURE,13.48,0.31,3.0,704,Yes,0
31938,37.0,male,Master,31021.0,16,RENT,7500.0,EDUCATION,10.99,0.24,15.0,705,No,0
44244,24.0,female,Associate,58612.0,1,RENT,15000.0,PERSONAL,10.77,0.26,3.0,671,No,1
26528,34.0,male,Associate,126702.0,12,MORTGAGE,5000.0,HOMEIMPROVEMENT,5.42,0.04,7.0,620,Yes,0
32593,28.0,male,Bachelor,56191.0,1,RENT,7500.0,VENTURE,13.1,0.13,6.0,634,Yes,0
10898,26.0,male,Master,84959.0,6,MORTGAGE,4500.0,PERSONAL,7.51,0.05,4.0,608,Yes,0
5208,23.0,female,Master,54261.0,0,OWN,3000.0,VENTURE,12.98,0.06,3.0,726,No,0
38223,26.0,male,High School,51432.0,2,RENT,12421.0,EDUCATION,8.23,0.24,4.0,594,Yes,0
11300,24.0,male,Bachelor,67404.0,0,RENT,10000.0,HOMEIMPROVEMENT,5.42,0.15,2.0,708,Yes,0
19082,34.0,male,Master,44310.0,12,RENT,14000.0,DEBTCONSOLIDATION,7.51,0.32,6.0,683,No,1
12727,26.0,male,Bachelor,102689.0,3,MORTGAGE,24000.0,MEDICAL,8.9,0.23,3.0,628,Yes,0
34880,28.0,male,Bachelor,103081.0,8,MORTGAGE,20000.0,MEDICAL,10.54,0.19,9.0,638,No,0
4652,24.0,female,Bachelor,56308.0,3,RENT,9975.0,VENTURE,13.11,0.18,3.0,720,No,0
14048,24.0,female,Master,121310.0,1,MORTGAGE,10000.0,EDUCATION,5.99,0.08,2.0,633,Yes,0
42410,24.0,male,Associate,50948.0,0,RENT,14988.0,PERSONAL,11.79,0.29,5.0,590,No,1
15132,21.0,male,Master,22662.0,1,RENT,1500.0,DEBTCONSOLIDATION,12.61,0.07,2.0,671,Yes,0
16580,23.0,female,High School,72759.0,2,RENT,3600.0,VENTURE,9.99,0.05,3.0,523,Yes,0
6625,22.0,male,High School,61994.0,3,RENT,6000.0,DEBTCONSOLIDATION,11.86,0.1,2.0,604,No,0
41394,30.0,female,Bachelor,168913.0,7,MORTGAGE,18000.0,HOMEIMPROVEMENT,10.18,0.11,8.0,627,No,0
25166,35.0,female,Associate,96969.0,14,MORTGAGE,3200.0,PERSONAL,11.11,0.03,7.0,670,Yes,0
15818,24.0,male,Bachelor,202633.0,1,MORTGAGE,25000.0,PERSONAL,16.45,0.12,3.0,636,No,1
7713,22.0,male,High School,36879.0,2,RENT,7000.0,MEDICAL,17.58,0.19,2.0,524,No,1
34133,24.0,female,Bachelor,91886.0,0,RENT,7000.0,EDUCATION,7.23,0.08,4.0,623,No,0
34362,30.0,male,High School,85040.0,10,MORTGAGE,10750.0,EDUCATION,13.57,0.13,11.0,609,Yes,0
1018,25.0,female,High School,79231.0,3,RENT,18000.0,HOMEIMPROVEMENT,13.99,0.23,3.0,562,Yes,0
856,22.0,male,Associate,28257.0,0,MORTGAGE,10625.0,DEBTCONSOLIDATION,7.51,0.38,4.0,524,Yes,0
37178,28.0,female,Associate,72944.0,7,RENT,17000.0,PERSONAL,9.1,0.23,7.0,646,No,0
15964,21.0,female,High School,8000.0,0,RENT,2750.0,PERSONAL,16.95,0.34,3.0,672,No,1
28653,31.0,male,Doctorate,58010.0,8,RENT,12000.0,MEDICAL,11.99,0.21,6.0,665,No,0
5720,23.0,female,Bachelor,29844.0,1,RENT,5250.0,EDUCATION,7.66,0.18,3.0,703,No,1
17287,25.0,female,High School,58660.0,0,RENT,2000.0,DEBTCONSOLIDATION,10.74,0.03,3.0,618,Yes,0
6502,23.0,female,High School,47788.0,2,RENT,6000.0,EDUCATION,15.99,0.13,3.0,647,No,1
8193,23.0,male,High School,68109.0,2,OWN,15000.0,MEDICAL,10.62,0.22,3.0,536,Yes,0
31060,36.0,female,High School,81171.0,15,RENT,10000.0,PERSONAL,16.0,0.12,14.0,619,No,0
15105,22.0,male,High School,30713.0,3,OWN,4525.0,PERSONAL,7.51,0.15,4.0,524,Yes,0
16898,23.0,male,Master,90730.0,0,RENT,10000.0,PERSONAL,11.86,0.11,2.0,631,Yes,0
23744,32.0,male,Bachelor,35505.0,11,RENT,9450.0,DEBTCONSOLIDATION,16.29,0.27,8.0,676,No,1
17987,27.0,male,Associate,245994.0,1,MORTGAGE,25000.0,HOMEIMPROVEMENT,15.31,0.1,6.0,554,No,0
15760,24.0,female,Bachelor,20512.0,1,OWN,4000.0,EDUCATION,8.0,0.2,2.0,496,No,1
33620,28.0,female,Associate,63422.0,3,RENT,5000.0,PERSONAL,12.28,0.08,9.0,478,Yes,0
43275,39.0,male,High School,169570.0,16,MORTGAGE,25000.0,DEBTCONSOLIDATION,15.06,0.15,12.0,633,No,1
33359,24.0,male,Master,91019.0,2,MORTGAGE,29901.0,PERSONAL,10.86,0.33,4.0,672,No,0
19886,33.0,male,Bachelor,77788.0,8,RENT,11000.0,VENTURE,15.68,0.14,5.0,655,No,1
22037,29.0,male,Bachelor,88421.0,6,RENT,7000.0,PERSONAL,7.29,0.08,5.0,550,No,0
8444,23.0,male,High School,70786.0,0,MORTGAGE,7200.0,DEBTCONSOLIDATION,11.01,0.1,2.0,638,No,0
23283,32.0,male,Associate,66981.0,7,MORTGAGE,16000.0,HOMEIMPROVEMENT,10.59,0.24,7.0,702,No,1
19300,27.0,male,Master,58006.0,4,RENT,2500.0,DEBTCONSOLIDATION,7.88,0.04,5.0,536,Yes,0
37226,33.0,female,Bachelor,62218.0,6,RENT,6000.0,MEDICAL,6.51,0.1,8.0,608,Yes,0
10615,24.0,female,High School,44080.0,3,RENT,10000.0,EDUCATION,5.99,0.23,3.0,612,Yes,0
28824,31.0,male,High School,60688.0,11,MORTGAGE,4800.0,DEBTCONSOLIDATION,6.03,0.08,7.0,634,Yes,0
3719,24.0,female,Associate,26343.0,1,RENT,4000.0,EDUCATION,13.43,0.15,2.0,576,No,0
5889,22.0,female,Associate,73259.0,0,RENT,5500.0,MEDICAL,7.88,0.08,2.0,618,Yes,0
38599,40.0,male,High School,96874.0,17,MORTGAGE,10000.0,VENTURE,8.52,0.1,15.0,571,No,0
27020,31.0,male,Bachelor,145605.0,12,MORTGAGE,25000.0,PERSONAL,16.32,0.17,7.0,620,No,0
35770,23.0,male,Master,55223.0,0,MORTGAGE,5000.0,VENTURE,7.38,0.09,4.0,646,No,0
43634,23.0,male,Associate,20873.0,3,RENT,4291.0,DEBTCONSOLIDATION,10.68,0.21,4.0,627,No,1
10115,25.0,male,Associate,69350.0,4,RENT,9500.0,EDUCATION,6.17,0.14,4.0,677,Yes,0
4413,25.0,female,Associate,41828.0,3,MORTGAGE,15450.0,VENTURE,11.22,0.37,4.0,687,No,1
40763,23.0,male,Associate,54964.0,2,RENT,2000.0,EDUCATION,8.13,0.04,3.0,643,Yes,0
38008,26.0,male,High School,156829.0,1,MORTGAGE,6000.0,DEBTCONSOLIDATION,8.86,0.04,6.0,609,Yes,0
24933,28.0,female,High School,76478.0,5,RENT,11200.0,EDUCATION,12.99,0.15,7.0,593,No,0
42515,30.0,male,Associate,68565.0,6,RENT,7000.0,DEBTCONSOLIDATION,11.39,0.1,9.0,641,No,1
39037,24.0,female,High School,61072.0,0,RENT,13000.0,MEDICAL,11.85,0.21,3.0,655,Yes,0
11185,22.0,female,Bachelor,61207.0,0,RENT,10000.0,EDUCATION,13.57,0.16,3.0,586,Yes,0
32123,37.0,female,High School,49105.0,13,RENT,12000.0,VENTURE,9.91,0.24,15.0,676,No,0
36894,28.0,male,High School,64639.0,6,RENT,12833.0,VENTURE,6.26,0.2,5.0,566,Yes,0
15585,21.0,male,Bachelor,23925.0,0,OWN,2400.0,PERSONAL,9.91,0.1,2.0,630,Yes,0
18023,30.0,female,Master,241025.0,11,MORTGAGE,24250.0,MEDICAL,11.48,0.1,8.0,676,Yes,0
17482,22.0,female,Master,222975.0,0,RENT,25000.0,EDUCATION,11.36,0.11,4.0,625,Yes,0
13019,23.0,male,High School,103185.0,0,RENT,12000.0,MEDICAL,9.63,0.12,2.0,562,Yes,0
36392,23.0,male,Bachelor,105364.0,1,MORTGAGE,1977.0,PERSONAL,9.77,0.02,3.0,662,Yes,0
33578,23.0,male,High School,37112.0,1,RENT,2800.0,MEDICAL,6.55,0.08,3.0,620,Yes,0
30213,40.0,female,High School,39663.0,15,RENT,6000.0,HOMEIMPROVEMENT,7.9,0.15,15.0,570,No,1
2795,26.0,male,Doctorate,70598.0,7,RENT,12000.0,DEBTCONSOLIDATION,9.91,0.17,3.0,571,Yes,0
22538,31.0,female,Master,90250.0,10,RENT,7200.0,MEDICAL,11.01,0.08,9.0,675,Yes,0
34745,25.0,male,High School,25835.0,3,RENT,2892.0,DEBTCONSOLIDATION,12.57,0.11,4.0,644,Yes,0
39773,33.0,female,Master,124412.0,12,MORTGAGE,3424.0,DEBTCONSOLIDATION,5.89,0.03,8.0,573,Yes,0
30391,38.0,male,High School,65408.0,15,MORTGAGE,4000.0,VENTURE,13.43,0.06,12.0,600,Yes,0
7720,26.0,male,Master,38360.0,3,RENT,7000.0,EDUCATION,11.01,0.18,2.0,675,Yes,0
18868,30.0,female,Bachelor,41601.0,11,RENT,1500.0,DEBTCONSOLIDATION,14.61,0.04,5.0,603,No,1
22482,32.0,female,High School,67035.0,5,MORTGAGE,7000.0,PERSONAL,13.48,0.1,8.0,553,Yes,0
12898,26.0,female,Bachelor,91034.0,4,RENT,12000.0,MEDICAL,10.38,0.13,3.0,602,No,0
30297,38.0,female,Associate,94916.0,17,RENT,6000.0,MEDICAL,6.99,0.06,15.0,687,Yes,0
3822,25.0,male,High School,39524.0,3,RENT,4000.0,MEDICAL,11.49,0.1,4.0,493,Yes,0
17449,23.0,female,Bachelor,65567.0,0,RENT,4500.0,MEDICAL,11.01,0.07,3.0,601,No,1
21153,34.0,female,High School,87662.0,11,RENT,5000.0,MEDICAL,10.59,0.06,9.0,609,No,0
12823,24.0,female,High School,102887.0,0,MORTGAGE,1000.0,EDUCATION,9.99,0.01,4.0,543,Yes,0
7089,22.0,female,High School,72916.0,1,RENT,7000.0,EDUCATION,6.91,0.1,2.0,690,No,0
9240,26.0,male,High School,29820.0,1,RENT,5000.0,VENTURE,8.9,0.17,2.0,527,Yes,0
40674,24.0,male,High School,51638.0,3,RENT,7000.0,EDUCATION,8.6,0.14,3.0,558,Yes,0
26176,31.0,female,Bachelor,39461.0,8,OWN,12375.0,VENTURE,9.91,0.31,7.0,552,Yes,0
36732,25.0,female,Associate,60914.0,1,RENT,5109.0,PERSONAL,10.49,0.08,5.0,571,Yes,0
30617,43.0,female,High School,61066.0,21,RENT,8000.0,HOMEIMPROVEMENT,7.49,0.13,16.0,503,Yes,0
12668,24.0,male,Bachelor,102245.0,0,OWN,20000.0,PERSONAL,11.83,0.2,3.0,583,No,0
40580,34.0,female,Bachelor,65916.0,9,MORTGAGE,9000.0,DEBTCONSOLIDATION,10.57,0.14,9.0,704,No,0
31288,48.0,female,High School,103461.0,24,MORTGAGE,10000.0,EDUCATION,7.51,0.1,13.0,629,No,0
39887,28.0,female,Associate,64784.0,5,MORTGAGE,7000.0,PERSONAL,10.46,0.11,9.0,635,Yes,0
